Id,WnvPresent
1,0.0017292489064857366
2,0.0013940876815468073
3,0.001663586008362472
4,0.0003452319942880422
5,0.0003452319942880422
6,0.0003452319942880422
7,0.0017292489064857366
8,0.0003452319942880422
9,0.0012652616715058687
10,0.0010449751280248165
11,0.0012470684014260767
12,0.00033192383125424385
13,0.00033192383125424385
14,0.00033192383125424385
15,0.0012652616715058687
16,0.00033192383125424385
17,0.0015070688677951696
18,0.0012149185640737414
19,0.0014498305972665546
20,0.00038594973739236593
21,0.00038594973739236593
22,0.00038594973739236593
23,0.0015070688677951696
24,0.00038594973739236593
25,0.0012724099215120075
26,0.0011625310871750114
27,0.0013873276766389608
28,0.0003692942846100778
29,0.0003692942846100778
30,0.0003692942846100778
31,0.0012724099215120075
32,0.0003692942846100778
33,0.0012635678285732865
34,0.0011544516310095787
35,0.0013776887208223345
36,0.0002858366060536355
37,0.0002858366060536355
38,0.0002858366060536355
39,0.0012635678285732865
40,0.0002858366060536355
41,0.002318646525964141
42,0.0018379337852820754
43,0.002193043939769268
44,0.0004153131740167737
45,0.0004153131740167737
46,0.0004153131740167737
47,0.002318646525964141
48,0.0004153131740167737
49,0.0010567422723397613
50,0.0009654692839831114
51,0.0011522043496370313
52,0.0003066535864491016
53,0.0003066535864491016
54,0.0003066535864491016
55,0.0010567422723397613
56,0.0003066535864491016
57,0.001532667432911694
58,0.0014003455871716142
59,0.0016710510244593026
60,0.0004449116531759501
61,0.0004449116531759501
62,0.0004449116531759501
63,0.001532667432911694
64,0.0004449116531759501
65,0.0021809153258800507
66,0.001992739038541913
67,0.002377690514549613
68,0.0004937047488056123
69,0.0004937047488056123
70,0.0004937047488056123
71,0.0021809153258800507
72,0.0004937047488056123
73,0.0017616095719859004
74,0.001609554048627615
75,0.001920624403283
76,0.0005114536033943294
77,0.0005114536033943294
78,0.0005114536033943294
79,0.0017616095719859004
80,0.0005114536033943294
81,0.0011045397259294989
82,0.0010091426083818078
83,0.0012043145252391696
84,0.0003205347165931016
85,0.0003205347165931016
86,0.0003205347165931016
87,0.0011045397259294989
88,0.0003205347165931016
89,0.002684173639863729
90,0.0024526813067495823
91,0.002926222747191787
92,0.0006078670267015697
93,0.0006078670267015697
94,0.0006078670267015697
95,0.002684173639863729
96,0.0006078670267015697
97,0.0014888417208567262
98,0.0013602982508018613
99,0.0016232746420428155
100,0.0004321761953178793
101,0.0004321761953178793
102,0.0004321761953178793
103,0.0014888417208567262
104,0.0004321761953178793
105,0.0013230269541963935
106,0.001208782196044922
107,0.0014425093540921807
108,0.00038399876211769884
109,0.00038399876211769884
110,0.00038399876211769884
111,0.0013230269541963935
112,0.00038399876211769884
113,0.0008453911286778747
114,0.0006981538026593626
115,0.0008332295110449195
116,0.00022170812007971108
117,0.00022170812007971108
118,0.00022170812007971108
119,0.0008453911286778747
120,0.00022170812007971108
121,0.0008295370498672128
122,0.0007764816400595009
123,0.0009266978013329207
124,0.000192198742297478
125,0.000192198742297478
126,0.000192198742297478
127,0.0008295370498672128
128,0.000192198742297478
129,0.001068745506927371
130,0.0008614922990091145
131,0.0010281373979523778
132,0.0002736086898948997
133,0.0002736086898948997
134,0.0002736086898948997
135,0.001068745506927371
136,0.0002736086898948997
137,0.0017159079434350133
138,0.0015677909832447767
139,0.0018708058632910245
140,0.00038829870754852886
141,0.00038829870754852886
142,0.00038829870754852886
143,0.0017159079434350133
144,0.00038829870754852886
145,0.0010583067778497934
146,0.0008530761697329581
147,0.0010180944809690118
148,0.0002223629126092419
149,0.0002223629126092419
150,0.0002223629126092419
151,0.0010583067778497934
152,0.0002223629126092419
153,0.0017304469365626574
154,0.001395053812302649
155,0.0016647386364638805
156,0.0003454716643318534
157,0.0003454716643318534
158,0.0003454716643318534
159,0.0017304469365626574
160,0.0003454716643318534
161,0.0006251277518458664
162,0.0005162331508472562
163,0.0006161327473819256
164,0.00013452798884827644
165,0.00013452798884827644
166,0.00013452798884827644
167,0.0006251277518458664
168,0.00013452798884827644
169,0.0008428241708315909
170,0.0007700136047787964
171,0.0009189790580421685
172,0.00024453966761939233
173,0.00024453966761939233
174,0.00024453966761939233
175,0.0008428241708315909
176,0.00024453966761939233
177,0.0008851189631968739
178,0.0008086575544439256
179,0.0009650917490944265
180,0.000256819068454206
181,0.000256819068454206
182,0.000256819068454206
183,0.0008851189631968739
184,0.000256819068454206
185,0.0017214752733707428
186,0.0016114654717966914
187,0.0019229055615141988
188,0.0003991288249380887
189,0.0003991288249380887
190,0.0003991288249380887
191,0.0017214752733707428
192,0.0003991288249380887
193,0.0022623504046350718
194,0.0015823382418602705
195,0.0018881597789004445
196,0.0003574860747903585
197,0.0003574860747903585
198,0.0003574860747903585
199,0.0022623504046350718
